Agent 1,Agent 2
29.960431440473492,-169.13199532997723
5.08506282862191,-38.92357366763686
-6.085915981484188,-57.00964580070021
40.63260580113798,-120.82254243749877
-0.5388942685844285,-68.01808275870948
74.27825001733619,-105.67202131127924
24.354482374231328,15.216450995579606
-15.433003877547009,-109.70891369681297
48.107667679422505,-29.113311890906175
60.58938472787158,-144.5691922453272
24.549549135126945,-138.2958586500775
-118.36968127451425,-91.52989073651788
-14.491778142894375,-13.408945929023972
-8.362228425870498,17.571891224581744
-93.31174665985002,59.75228149967036
49.81418412194537,31.696963628209737
-72.1198548677317,5.241841205490303
41.60505125041897,-55.100982722030395
66.22592102102345,39.92255065122032
169.78466764567105,17.305325081718905
52.56558005748072,-6.897063824267519
46.23535055706691,-71.96717176276536
118.96246773067936,-85.58563310195298
4.833140294580176,37.10626695911172
5.338668099958824,-37.904257564704054
30.419009241481668,-84.72246335230815
209.69640375719774,24.597449927990994
47.275857834103334,-47.937824213619805
11.42506429717018,20.227951206890452
-142.87710365390802,1.3663908823236568
37.510454600573155,-69.4747886757417
16.742526599092074,44.73105786047355
218.32792145424037,21.65724788516421
24.083447064163394,35.17599427112628
3.303194846788958,56.669034719198514
9.690386744059978,-28.016846085672526
35.45754183880234,39.60938704172875
21.282025913301986,-9.344494117055746
43.5384501869643,80.93104214899529
7.975569560043979,83.02944288579141
112.1114732255461,-16.766335595715702
40.169366809855546,81.61163387424467
67.76688418918366,-4.670873577805466
24.844246776266317,-12.604933680723107
-17.03234682109266,-19.819333128478803
10.85243952211303,-21.874304495778375
-71.7513095215971,-45.235665035995225
189.01505538899664,-68.32983554227508
51.21179111563828,-138.90047511457755
0.8479113198420549,-92.63622892367331
29.248793746277016,68.31963791403301
-14.952296569633692,28.674007979472293
56.095166224377344,-16.23320235155073
-38.154662613057795,116.13250057983122
6.62979201811504,41.86431572860538
46.98770494722005,-170.72401715848935
-1.243911195805751,-56.029570808396585
30.169761622843907,75.82072094527595
-8.842280635152889,-25.308632287100053
-9.556601148041295,3.9182413732942223
-200.92755422567018,39.34700473897837
48.67290523653744,-32.05747627471811
31.17053376124204,30.91725436639626
-3.1999240078764046,-125.01201186112351
7.522589226059708,10.988138562315958
-283.0240915987292,-70.59382459999678
-10.55651933435848,-45.61345793406379
-1.703414010632173,-90.34072713220678
38.06567550347424,65.4662075088944
-45.02061303478273,-80.80334763791048
-30.138020081454115,-39.53023159468472
50.303862249000844,60.55259720838816
-105.88374338225525,-50.23846783208407
8.170897198350787,-18.142103045228083
3.6804356183364293,-38.28770402161496
149.4648832535491,-22.970540089717417
-189.27752307541562,-22.93832928995286
23.56515061256071,49.61833066214447
64.43703096574897,5.268690129323019
-39.5737737898654,18.371423314800083
-48.021593659580105,55.502305876659484
1.7651851442547155,-3.4144062600058387
-34.80744701626732,79.76738993686446
24.463362982108663,-45.72942549978784
-50.80731159859526,6.237053313184077
-28.313119282124873,23.735414556700846
-4.402049148638982,-77.00882287630967
32.56511575108868,-120.16482257817052
-9.613061189109999,-11.765299899928067
73.57649581128531,33.383798286981296
-36.64887120724046,88.83592092838664
32.7492659067961,-67.82748471206538
-186.64934416429946,-30.969720098351445
-63.631961815174314,-43.77361101792307
-34.79838770823663,13.68469281015389
46.96386096287258,-59.537257574030704
-171.04567622103116,-50.03432979425434
-88.2186720452811,-15.427233727095398
17.101251684860188,-69.67693309459614
-104.35495865602584,11.683474957546366
-50.74527274285892,-20.985118927031152
185.78637109150867,67.74723438825126
15.149323786335726,-43.88502723305854
-35.33845673063527,-43.39874456095896
33.5335928092821,21.900332288579975
7.99671208195069,-39.60113863542858
-9.022210654352037,-65.30233911212335
-2.570191836003417,46.942109192951364
-42.04854275423186,23.94998464567091
-14.82063967155274,11.187705666362234
94.03772812408002,65.25501624580855
61.87442236973206,21.029897210362176
-19.313759010268214,-51.71015610714434
-6.428020377354031,-9.048155095534696
13.664810859568206,14.655892936461981
165.857180179933,23.208140420362174
-10.799939833382666,-125.48142375377645
25.545259946359465,-5.072128153468171
6.529106983188967,-33.57842246477719
100.32842339375067,-78.60806442418031
-2.492428321295849,-21.890063708392802
-34.55213636113764,-31.622072960915006
129.62875962143136,-61.31113850641721
96.56650990338032,-75.38762844751767
94.58144372879548,74.44447799842571
9.77865356360742,-34.41328006536945
103.98959949960441,-13.087457272711845
26.309893577692435,29.291664628415276
-10.831565951071696,-44.97875553200019
14.01654931104292,86.6236324978004
14.634628288455545,-32.44876412888647
-101.54688447826419,-79.94927323269026
-31.946996795206346,-68.26708456927523
-127.18562737588275,-42.91027708765982
-58.288000246412906,-23.97767135022906
87.91147655874185,18.493747242285608
3.9573968403293946,-64.33688523503997
0.03134311757504804,-98.3060253550916
75.85623008286862,0.9337776408787022
133.57457779098243,-73.17683538570134
95.25665992734548,-35.898747167646874
69.49464166559106,-63.927545721858536
-45.688520288155885,40.133230709365705
-7.8578073346712785,-91.94523300301377
6.668605888256792,21.83059921683021
-4.224495690998921,-5.803663949147321
-35.49840707972989,-44.40522253019152
118.29703125714421,-68.23787105570713
24.209458698971176,62.191916059458954
99.21842612995951,-12.46186924671521
10.671959929506272,-93.70929484229936
42.76019556695587,73.36230352346762
-30.09541766634179,20.218169007582585
17.3870117055086,91.44751886736088
26.617293709323476,68.82262847164098
-1.0977491792940413,-19.139299294568005
-6.207525173002878,-73.5609444988818
21.82606450258318,51.24310016635481
-0.7556391498031019,-79.33676325782992
22.07593341876033,-187.04769203491725
135.0542918463986,-40.47139049220671
-133.85892008455556,-32.96136086242595
-59.44848221037833,-9.197168793132759
-17.3926015128624,130.54768991003152
-1.575597203617349,-225.5639887358223
34.59671923489802,-83.91471408758204
6.641247316979815,-94.13134691143287
-21.662710821504717,-159.22181807858325
-35.244374899145726,84.16250864529322
64.19394184041147,-184.0028296811629
179.57927892088912,-59.62328517002699
38.48324508422422,-134.19488580681374
115.70877031769888,-12.06232785283781
58.78859198816866,-59.18110196073954
11.55491640729933,-47.03542177778605
35.52340707709746,115.80904048566546
-27.837349525502376,-22.172556101164588
58.50511698667832,25.433202777410628
28.853687063003406,-21.712627968440174
-38.90873170802354,55.809059020533454
20.632586042125638,-59.05970644603616
6.520572342253544,-157.84548322621538
210.3479697839264,-0.6097705526340178
-62.99943650197688,-68.2565362309338
152.26838554077446,-118.29464030191056
-2.624848689910337,-47.64199434400196
-168.51308205626083,-139.2135349784013
52.427778625427436,-15.933500408983477
-39.52325587900951,-91.41304835116671
223.57683898125552,-79.71549225429017
61.460425349243366,-89.99719131885799
49.11410420243675,-55.679849153091936
-10.352322915816686,68.22959678546182
-59.0921668582298,57.999428478170415
49.48779204073282,-65.39699924589313
160.1427456036796,55.347204403486415
6.792206379620552,-112.6432323158134
-29.606867698761118,-71.4943739557576
-55.74627953432289,-33.06077317025351
33.44139322956573,-57.921959765239905
-11.20049408288736,-60.64431309305914
2.732770652926021,36.98606262957586
-16.65726627917026,53.391482677982616
17.886014797041028,82.64002016106626
-197.044200704031,17.18971923206643
-39.83242062703113,-19.238553367110995
-61.635054461115466,42.40708789877351
40.78827941758837,59.44381304555141
72.03543221540887,-31.461938364442858
37.49407007299363,46.62455197194445
153.19951733633485,64.95805144272535
-81.16473355129796,68.42161444979024
-59.83221327043654,-62.08825677008216
15.915503222957184,-169.81832496424843
81.42886035802889,-187.00580148257296
-2.1893716972126924,82.14104129688118
32.46845560726336,-22.41742107758384
30.3497385765815,-33.08918377774778
2.143875701767513,-58.82538331427939
100.93559748247762,-37.907202947371445
-63.942839530533504,-2.7770061404165745
17.459410299294177,-48.98439106687434
5.8575833491251075,71.0235137302611
22.22991073819785,34.42014529233681
-37.80736833102797,-100.96151360286625
18.475676288661276,-71.11795857436408
27.645726951756835,-65.27268145217938
-22.04905598685687,-40.98349434752072
111.55442065043012,-42.24439072642336
-96.0104889173214,-36.622766189553005
84.76998451069262,-76.4045703874373
-63.86103190787757,49.95371531101578
-36.51220625391807,62.35281044833496
224.29315018186404,-25.150933755239564
24.56341260415296,26.818373583576616
-121.91465915626745,-6.343736987511946
7.559602494251692,-69.42850727822969
-14.133904956149365,65.1722694518581
39.0473132644959,102.34916678517331
-268.438352030399,23.301241497688146
78.79146970925021,38.50522643566612
41.831302048136365,-141.21245765411228
-29.309693770610778,-7.606582528902976
-82.00385170007114,-61.14089626916383
11.992478531267807,37.625990721937285
28.293647149098234,-24.417512015355697
-184.04514325085523,99.31431525589518
155.49174468146953,-63.64140730209056
209.76768534888174,-13.610991929768844
112.08606296073066,-49.23867864425766
-18.123157350966906,-33.96878578574274
-11.57531417327938,67.53138655212818
31.136484969450038,-75.3865601267141
-23.619392266805576,43.10196264837603
-189.46992488471693,49.311035871625805
23.589779668276883,47.540034788940574
2.7314980080630846,72.97968917407879
-22.82236208326242,-21.190042538080192
-21.627790756120163,52.12300336234256
116.37062703830104,-27.831666771070417
-1.6671941332968885,132.2108103471125
-19.734651144561084,-94.99980694528638
83.74505965521772,116.563975568495
10.980598016875916,85.35007474423979
17.42404475733484,53.90918820637351
17.74328660629395,-42.12111251289158
-76.73272366882593,120.10697216705923
18.590390999030788,-65.01893130808375
29.775568679397338,-6.864612648493505
195.17619931850643,-117.64677474969818
30.455612905042585,-18.549286998883417
174.78657088772297,105.42407689607658
237.62490301204681,-21.201790889239476
-46.65067149222895,109.65168561523552
42.557114138667544,103.75769791883926
-132.5223889698541,-25.523089212859517
23.416117536173402,-50.94007743221884
-6.361152265834363,-12.541590417398751
101.14898483381293,65.29906608205178
23.520549161532173,126.98796412623585
-6.133152501521266,105.25482554423078
-20.39219280835573,5.031891609694313
7.44148019876009,24.40363616502401
20.453482436954275,-4.412796249934644
24.636992302995523,107.14089136897276
113.0912221469029,67.05016827179603
-6.9512279402507176,108.68963421657207
40.58207708387232,12.114301054928546
96.8543806307979,22.195105995051165
190.6204260934905,197.1228748688145
9.728709371748025,-26.433946114569764
76.70682905613958,99.03608203793836
83.71445649007855,-82.92974524846237
-50.21915163298041,119.65795894733992
87.28340008466749,-63.93022145236888
-27.059614192413747,-31.38337358822976
17.0658238633755,98.27353513222626
113.1738990774877,-43.48376162902768
0.5344441646015383,1.0836711902909997
104.0304820252445,123.3670461843802
162.19426946817774,-28.37029183986806
88.57043246405829,6.649702632525987
72.50270215411527,-28.0694580031997
4.701173607692709,23.163965725968396
16.142574962346245,135.10151642428175
35.883109471969135,119.2137849005674
-6.103547725848415,-66.5943438599559
-34.938663272249414,-109.94781847801482
109.54709763871523,-49.875235971229515
-2.582779625785311,113.6564394492841
178.8084920055077,-72.66878445415861
43.62086837081861,121.27303538121205
-11.010909477730209,-34.08065284473881
7.062113884257755,-114.72722616755979
115.18554850679651,82.94922578525264
98.53634899731787,90.3929761130935
75.36535744178786,75.45291912034799
28.490384968826532,102.43211738024095
148.83780692848876,-87.4956444089523
74.46659623222324,-87.80471270832967
-9.923035844441202,101.23773092378684
-2.534860402079431,-37.89235648603619
22.2172180480068,112.78357141516476
25.480726256802242,-18.033970465394802
120.29164793550737,103.8232055354841
20.950358880245147,10.747255616272255
-30.13219925102713,-84.83593985306223
31.47709280550555,76.44046910186441
-59.9715963873352,-34.18668457759006
-86.68032668090672,-59.803033734682074
52.862742207109875,92.37285246068352
39.04643326057388,-150.65754365280907
-38.61851251879622,-57.508367813673374
-41.586386107531936,-179.00896151523497
88.84802501685363,7.3898171491285325
-35.273761205762284,-232.95414770078673
119.58937350164521,-19.225314788918425
33.80493696958739,123.47664213562724
86.86342417562635,39.83412760488682
74.94092142818336,118.62391372273167
-38.52677440742822,-9.765796250355194
82.68792890815635,111.54954556271929
-19.20682434275216,91.1181970989821
34.48176485183504,-35.12216322533129
7.053025773310409,174.57251375810824
-33.155719389500675,116.96261637519328
-2.5816922366749253,-35.23643708972419
129.75295021063718,-123.17748217320066
24.985058858031934,-141.83754020576106
33.41096487063777,-145.09185796943652
3.9726768253249247,-32.751081490143676
-25.163784620986874,-271.21965983034113
3.6940260516680326,-84.33392015495954
-1.4254320276932475,95.13170152799573
85.52009198573026,-18.616078144579703
74.7769190206219,12.901054818925004
-8.488803267740423,-103.22390348949902
-10.388222721363533,-89.925787785798
68.18939200717605,-110.52601946209722
-18.669077201873975,36.726614671601254
68.67545034761707,-54.509226511675706
-23.71192449726388,-23.236546354658614
-38.747069488809686,-43.844493275022444
-43.26157727950633,50.481395200566574
104.08634638624402,19.190120418445183
-34.866978598574725,-73.09480752142129
-3.334699859996297,51.341187079980756
38.13781524646146,-62.30797937795333
113.2487629693947,-149.64504673780777
6.458007489283858,-136.66156118098144
-37.00278595751952,90.05890596885949
-19.873772837518274,130.34512543910438
43.232599630476216,25.941092709015514
-69.00488697959581,-194.57591558034852
82.78781111494679,-125.01038073662961
82.19575485169867,-145.10030350159423
110.77775130311493,-121.32362362447243
132.55064917572304,-171.3509766729788
122.69145322687692,56.49999238313421
36.07228559207704,8.450103645038844
-26.35239544946677,151.88435165736726
-38.27073364817775,97.50549237362216
-48.20979339789305,118.43996814597284
-3.9058123971453114,-36.29303652129425
76.0464612251354,48.306621281921466
-72.1215756751714,-16.888967313343528
118.72907329818663,98.55336999986446
22.262186684306783,129.13979683267692
-26.628413394370824,-53.485597487106375
-11.014315322041739,47.86378783144059
-11.670836728844037,-162.00995331604136
11.872363041802146,-75.21601615946938
32.41055196909019,111.68284067145404
70.16477198668416,15.904927149314375
31.96876483810368,-18.80960925008914
82.97954768204661,50.68107671662041
34.628692114094065,55.37486234179275
213.34956342113077,100.95234331175426
-16.418373086004635,95.88567991515603
45.86305241903963,127.69445754296086
-51.33443496162576,107.06910002934629
-143.4441819618639,-56.70582880345644
-4.028064005880509,-60.0306457536447
-7.2708395891994115,-71.37117509953409
11.264042240123786,-41.06857694603036
45.60974537364086,103.91241817903489
45.800009919768314,-211.9638803743942
10.898087116948048,138.08275315787984
-36.190742189591376,119.09454721547725
0.057261614105271974,98.16686130095546
90.05087839125223,-79.82043208432539
42.433394920627634,169.72356625379746
230.2157023510445,-55.162938273530386
-7.825292801344688,140.37862134670064
1.6982083000270762,101.59018006906898
-72.28423692224766,-24.41899249404149
-32.94916786753669,126.39436231247134
68.94724942933408,164.62065366225224
3.1380853115151837,-66.67460525966246
-52.96627844325532,59.1036838918294
215.57765677098521,-4.879392322122172
-32.26967926247087,81.59242380331766
-18.24177569011971,-7.440354374896486
49.25607589427145,95.70069296474946
104.76001921154584,-45.83503428833443
79.6471018698905,146.35804321113594
13.361005649651162,-45.07839936176191
140.50229845784423,108.88348580009912
-28.183121413790275,-115.63747056319693
-38.627604529286074,100.46903938982844
163.01709913970672,-33.33998022509701
2.803521307504127,147.70443676224414
-2.2885409065270466,136.7214393734519
45.87022230004929,96.39442245296978
-26.787774264497514,133.5738019894847
61.30665108705915,-29.48931948074373
-14.044228826391839,131.55193338554145
184.42512531496743,139.64033456657
-165.92770890099723,113.65389479477314
10.179688295924763,141.67282974304277
21.67000611288276,-15.914618665299415
28.791332038846008,-12.326563664277458
27.93060095613219,-169.7453385703488
47.53382774417824,-55.30334515288439
18.094719254988988,-40.18906572009212
223.88360321201816,149.31477258111477
93.1856491742132,153.45366433426443
-28.464455210256503,-101.49964221823399
38.25679731632306,127.15875456902597
-14.66557555143774,164.8898382996441
-50.60403928052105,91.95667491810642
-10.051093521048344,-1.6448073418765574
-42.20381613930485,182.03128042982854
56.701716851452716,106.567202576743
-7.6669041453600215,-24.24674566197642
-19.536426990647485,-17.740009696120296
48.08028085754307,32.48238090240034
-3.953294981214853,120.72167130290708
30.049563051179177,-15.296073470441641
13.264030096386037,157.64892305524825
-121.93688613026086,156.5466407034401
-2.818881039985328,-123.37542624882578
12.516950060421351,-32.22114122325837
10.128420320278124,-76.56066016013189
-37.68270315873252,157.78439644006457
5.039456949920634,126.272486329209
18.117661881127063,109.47841113326973
51.8166233628466,123.68597656864917
95.99699954453325,-17.333027569248713
40.25239902318913,39.79182665255824
208.30455073332126,81.0930560058101
26.887573046475524,-62.497391868121284
106.0984567563929,-141.72297538075352
-188.21091698903635,139.7756585851224
29.937946352699413,153.20019543179612
-0.6582650376563066,179.98372835821127
40.74341233205064,20.49091808404107
51.330717467466854,66.87674002369207
4.136801793077197,126.0591739610288
-22.8763703557958,-2.528058917148229
-27.380682317057293,100.50738369218459
37.444597560746416,-65.38749700827692
123.02091427247669,25.36099386088219
132.86872788912552,-31.437762177583878
109.74108193131403,191.26092392723882
30.149145799537678,89.45573296081284
-50.84768045682141,24.896672649024424
107.15577101415698,136.9679411806759
1.99772858290045,41.068431503033196
114.40088805642563,21.512536186007978
21.988755080018038,91.4634245075674
-10.879739105349032,-7.90347265565687
25.621779212798494,184.35086604726393
-13.254127702303592,-53.66301295739048
-11.097456874184545,141.33239028319838
36.573800184222534,36.16292578555223
-243.69294083817164,109.09201007665305
19.999879540654817,-7.20231258877098
31.774802241253894,-6.231054884925243
56.06403993217205,118.54259784855641
129.15694417215025,-21.574516298844145
120.47111190651353,-53.98866735411802
-81.3478823460949,-72.54904518821488
39.056420810768685,98.36763254825176
-4.21505834563498,-36.694955190704505
117.98110051924364,126.0880868023316
130.3841009101424,-17.98599077803223
42.91801225689383,140.96109269538883
-23.132584554115937,134.6911976514675
-16.26554165963219,18.109300731931768
-0.23732177708077984,-97.02960170693947
78.04159432467844,101.43096182948196
41.86234122906495,129.17065666607618
-127.63640149706542,131.69865724111492
48.84916908207103,125.26534760390997
46.1289958766628,-110.92887027484318
19.848306817065435,120.64399201397774
13.549236750735332,175.06265571209636
19.891914508803996,127.89213301908204
212.98166535051672,-27.655642767319392
218.42895310525688,121.19592816650663
60.250464122107516,-21.47781798683934
43.84245276346809,165.02574326729456
-5.184420429059315,94.82603602135696
18.549062661287678,-27.07648041929258
1.0835453593284257,141.74061651743338
171.81115593666811,-12.859392674552637
-21.05905194880556,142.68077382026027
-4.091598731372812,-25.006481611145517
17.044561303765477,-45.461034730672154
10.327219073266193,-251.71841009461545
-19.197477049220808,96.59625864970248
12.53160338733079,13.03801312031662
52.887147186385306,124.31349761982239
14.398404091573568,-4.571957740988424
-17.098537090040466,-25.720063568241187
1.8214070885065041,-37.29368653800478
30.18060947114853,99.63761857670971
132.5152925437749,19.852251694400252
-56.345401023873315,116.63215871338447
-29.723800138936852,113.0945524248645
-22.915768407892372,135.34225140935226
35.57722183423954,156.164999419906
-126.11595963546738,166.82448008392439
1.0034184945271676,110.21569089372393
33.2670190450705,-35.45225097813423
-7.6783171693308105,1.7623304711352574
26.286428302913265,-33.89086306744143
233.23749865499553,-23.44460477704341
146.2601767419732,24.82423278762377
59.346969259847214,57.854112667035025
-1.846756851911735,154.2871717235375
44.10830825780607,119.22790417494186
5.162991378394324,90.7836707353061
-1.8299320677748057,-31.039270526294686
12.713635302350227,144.52288982751773
-66.20212591316654,12.034021709705854
24.02990610506731,-68.5518358137091
31.242904551348744,123.00107914377477
18.585336233757943,0.12187537450679997
40.051434644198025,10.178502831121548
-2.690754483372615,-9.394310258562427
-154.99578207001701,38.06914507069382
103.83046973341169,11.38166754351029
111.69176991848167,101.86109031667125
35.83550098397262,138.88688873351643
47.0013105044861,147.0326813504476
-189.70051354895972,132.029713633539
83.74727868177706,130.3126274928798
-22.57457395404741,66.63486744285058
-4.634996029192877,-1.870498652962624
9.332645128041676,148.31697908179314
96.78494537737582,-35.7688832884437
-33.42760750165897,143.48745665721006
117.16155446326513,59.2969422002823
46.357737711093534,3.1246532039604205
98.03129328644172,128.9947934225096
114.6769421290225,-17.849020143204925
-83.14974245054533,134.52959441805913
159.13036935899123,14.661551443735306
11.279557586859227,185.32632249754727
53.91865552899901,-93.39175545109654
185.92609850257998,100.88345992330213
36.79785642500403,-95.30677367709637
-97.69323210332169,148.4075668373754
-28.109905126340855,0.09137109893772788
60.79929299241988,119.44891902340035
144.55135963595197,135.6487420556735
230.04592790307925,157.9205702268117
35.52149994264869,128.03648443876776
134.09136683418612,131.09546372108875
58.19791034447448,72.54746864745255
106.49414975594416,19.157463536527047
29.013683125804988,152.0223583549259
32.32608418555674,25.53823233999944
-22.015981955550302,161.72471167064268
50.332223457443945,160.0531329056093
-79.34171928299745,123.41097931894684
10.340034842309976,14.41724684537121
139.89547002684026,-2.939619893156788
9.912409971285555,2.20358906004455
31.96970109066885,1.412447949308259
-7.169984679255947,125.26473433071436
101.34950468692368,-6.709454409617123
6.5811619969429955,-4.229758360791081
16.565860427659942,-10.004216784057007
6.030607625645402,7.786769689593697
37.94007512528066,142.0062609167695
113.95206487399847,142.28248715514405
193.74628459444713,163.6220812096528
99.78722010064197,145.31334851822777
21.16046114172896,135.24000196469285
-29.92203866699043,107.05083474630702
37.651176332182786,-16.60160629119376
23.72412542930995,-29.793777221830567
128.15861209285836,-29.097647641320265
113.82862190257649,125.84356913769335
11.800862231038735,100.76771617730185
106.11983251244752,159.20214789957947
214.69677884360476,166.9285759753325
185.5233654294248,129.40175942517817
-54.21107590035798,-110.60302598234505
30.130624546629974,-213.8856735884164
17.475802903325544,105.79921322614332
8.585073859167593,111.5673192934024
116.51274582812985,20.45542026516637
-19.6977593845844,166.44069745737707
-7.4482760917385775,-25.77991291280958
84.23408749196464,-17.35383621741029
18.178252034348233,-8.964236099862944
36.370900718498206,131.08824920318042
1.116141442018673,40.23690570416497
134.04546662697985,103.1091990970854
38.36667637169282,-69.24629736460537
16.211438661214373,113.23558276875136
141.8813569675637,14.780196033556606
3.878581597759265,-17.41214734718821
45.092935498507416,133.83659067609673
-26.457481586640597,15.186845983230043
127.12808879668601,-11.408419914425679
90.16345031945893,-106.98374545440923
100.50050117688644,76.63606424743061
-64.5972410077485,91.45137547366954
90.34775813110629,-11.03764824697727
60.03948675712321,95.39174902705997
-23.000265313100485,144.17501569869967
10.176913465078172,121.32625622375961
101.78049165553905,122.73662144781579
-4.145333959407552,-0.9866716278834247
21.171268668934363,92.49684709697036
139.32804553701976,15.737678202458568
106.35194948708306,-22.98811139156051
18.883617533309263,124.68156508733043
99.7851842444944,126.87869871139628
-1.8695150646764773,134.03702483834894
39.49592313900155,117.86222556253792
15.38532252668756,143.78726974353256
146.3737663272154,134.85665043574468
157.53418193314928,135.71573959801404
36.461363410640075,11.619408575135665
158.85124971158274,161.33418788444305
98.27490025040572,168.98478773871278
22.881105928712643,153.41188754552897
27.63882952459572,156.38823635591478
-45.652110030990976,-43.09755053212808
119.29841741454115,8.972464475723868
-3.532892407925175,135.10690813130228
-7.149525069230862,-49.04062593986106
8.95220732383433,34.66096531846637
33.95060744707786,17.07590167455068
51.84753313932856,127.05115199135984
40.84119559412875,19.010167110276797
49.18812692360257,-33.70746926382979
43.63848223400689,168.83562048051712
76.07479993230886,-21.698480072452398
5.308169896052249,120.03586423636479
14.804782255701085,-34.229085091444944
121.49135893444193,173.6616344178948
129.1819059369219,138.23840702506416
135.65881437680721,177.05494710927016
246.16201923045517,-36.374540002028525
-58.735262658478305,0.06476144176475884
-4.193484492061174,-29.76398905264236
19.19425935634729,-6.811049954542796
-52.6636889969474,169.3834956423741
127.8584274374692,-37.529308278455204
-22.3514496270773,173.75517003402786
-37.85167904439952,174.41085898843008
67.8977894007796,71.92673103737823
100.40925588914179,154.04817305016823
77.79928695073829,10.365654305998845
-7.793933136424499,138.28529590788116
7.274786411364943,-37.90931891473157
-16.510830521127403,-72.78016290874866
102.6107803990803,-3.011330085134091
-1.942159651265257,79.21460888996432
104.6864853932618,123.34286982778207
-5.04887845363254,-14.682514128727021
153.4431776954929,10.209322519835354
34.699050004317144,136.06519943537847
-7.898941737706124,114.83935991572397
57.23575954074545,-30.099798646304322
150.2523529967106,-29.86623425410002
-44.83461666848348,165.92523061175362
-17.99919239475844,158.65376229865126
75.02411247506323,151.2108578208764
12.420000573635264,23.847852212461007
122.18666433045631,59.54066387990159
113.899208224809,138.84667375990307
-15.419651531218847,90.06970656879054
149.04589185374945,127.66818625662401
17.272724309664014,122.51224514450388
78.29743056178188,127.00571309927534
6.162527563799387,-48.98044684469322
63.7664670683364,172.49069400052895
109.44797944705219,-61.687866377713064
30.10761090724182,90.15109692069903
126.24818734690477,-12.989788008494102
19.344302785778154,150.8370815985543
94.33182062010808,-3.0051020654857155
111.74316548777968,32.10084736926706
99.16003335538691,123.88860075322464
214.64151556588723,-24.157783573790056
-63.00927431694116,145.8317250862128
26.42729698443877,132.2593628438785
17.296540812484366,92.4398099638236
163.48864796848238,156.85376134586613
-1.8381836260883802,125.01928751982355
115.06889899693844,-11.648143197772399
-11.543282811324076,36.0255900845556
148.36845688390093,157.06734602976078
19.282446970467305,115.38685719731733
46.17981643441357,165.38041823004602
16.72649608013934,105.3208263083981
93.95989116693073,171.1578510275244
30.637386846441217,-28.07917569481269
134.8277113279761,-22.716106081591022
95.95530130584588,7.293574543037224
65.36350792047995,122.71521056263899
21.606966600233307,-7.437375534521337
-51.56160293612132,93.1716439962727
112.19419622869742,107.50543095860782
145.46772153950386,150.10868596238393
129.62479017891337,28.87678070077115
44.102120858490935,-38.009483729699525
32.96419776554308,101.95349659707793
71.45860766189102,166.6702709983894
15.369418380029941,147.34903566354922
42.26338569694704,-99.33074829264766
41.3392060991701,63.33332025630662
43.49406530283079,148.11087706594748
136.5575934850334,172.8009376389503
-13.773943347346517,-33.28607342833567
106.89715931085313,61.495514646379554
24.963661654795942,128.2166949037334
5.997105254480246,134.85899801125439
200.18071522613369,222.29961830687924
149.29297114816973,62.78139516618451
-17.157535816949633,87.18006342779022
-36.82677185126285,14.988510703974114
111.79945341876008,184.67812535458157
138.06714970231928,117.93672830213019
77.23731325461468,-54.78253525891104
150.9527981313303,151.84066938100307
39.036017129362136,155.66693223653238
133.99494209014483,-9.213090131616013
51.70725531769551,-9.006624255852472
137.05075527907968,133.42153424101596
-34.784639639662586,30.691850300790236
151.13084192625715,132.25162911277505
174.26153592744808,31.302978653824113
16.092856701256522,136.66496146261107
-30.1024951395636,83.00114836388704
-54.6348419942219,105.02243899827133
66.33817287007793,81.33736308658807
137.36291753288913,7.002010762313077
27.089614622864076,22.371788483535667
5.856200479001302,166.82231101955512
44.501702144054946,5.257024083573185
28.501723938549702,-18.855879297520573
130.11258421326548,-11.640849879160243
67.1103146167003,20.194082726099452
39.39961745123932,-42.30181966140697
0.3281515204042904,-29.862106139574564
128.11202154862684,133.74027755812585
-23.873694816233623,143.75111691408048
-11.03366184910287,164.64186859290942
159.97504705443725,4.844100439554623
78.43347452708355,113.59113262022224
137.92815646132902,-73.36832229329386
56.31072635879414,-20.34334105620009
145.57073216446454,158.30591803218542
45.049400173364205,124.72131568862713
29.04566072626659,20.503370599833744
-37.20965981041968,177.2150696916505
212.09489584198508,156.7099120566167
115.46670825021636,167.26778614414926
139.61961317665964,-17.416512197921293
9.561636828581868,160.039745265214
223.15506776788033,-3.9617310499314584
-11.57008709488359,-35.21372009417546
144.01349062150194,25.223848380968548
-28.811788930984605,-34.91707861301636
161.73154544302892,106.82822713390284
96.5951224669873,101.23292194036107
28.73861612116002,137.24860696699005
-42.03287523020326,-5.236645697431925
15.573770054327838,136.50945989331984
103.74998165528653,167.815177527091
40.45482984053288,6.574453498204122
-4.735272326598306,154.77179687968686
112.25583249907953,-31.673390461144805
127.84655709385828,200.7449386718687
-20.354134231349903,155.05687864852484
126.03916730902114,53.07674401823431
108.55016142588063,140.3931783357922
158.05246532987667,188.0531319080335
6.658297982605902,227.10006458903482
29.21182038066891,-67.38176067308163
24.41366643215072,165.79239272529674
90.81116121769581,150.8596600181343
89.70219734120248,29.727912436315734
35.04144890283473,108.10100977143375
115.86185302449269,154.62326018673818
56.863590907643214,193.53880664724886
105.86573202812707,19.727899693326677
115.02961819931309,-4.236410201128123
62.90459714813957,163.7104668109515
208.11555048775696,151.22339879187052
30.587208471947292,105.58083838999582
34.48983863565667,54.31571794866298
103.15344942284746,240.59336299471585
