Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6,Agent 7,Agent 8,Agent 9,Agent 10
,,-69.97885681031393,,,,,-62.156098117031675,,
,,-139.9863057695553,,,,,-114.8151632280284,,
,,-104.82797190881837,,,,,-104.91565754163086,,
,,-267.14815985491254,,,,,-79.5524358393086,,
,,-268.85164077374725,,,,,-32.31608921397523,,
,,-269.8562814740495,,,,,-67.07375100866892,,
,,-152.2759198071119,,,,,-214.00785084545464,,
,,-12.139599207335436,,,,,-106.60832758882081,,
,,-24.349651565079213,,,,,-85.12335757003734,,
,,-253.10552453932314,,,,,-91.46909121022864,,
,,-270.522896666757,,,,,-34.39508589693301,,
,,-128.09407833414414,,,,,-18.63816922614572,,
,,-185.15986386609262,,,,,-40.32638558033132,,
,,-295.2275908340241,,,,,-30.516718933377106,,
,,-111.72988758291746,,,,,-25.392858543957104,,
,,-135.5875734398524,,,,,-156.91941279741008,,
,,-110.08192523000545,,,,,-91.497087806113,,
,,-221.03556641548164,,,,,-4.129380660403314,,
,,-4.15237993396282,,,,,-222.69797808621294,,
,,-197.92050009233202,,,,,-119.91085397774212,,
,,-98.2154385703391,,,,,-173.49678825480402,,
,,-84.004788264432,,,,,-78.18264720483103,,
,,-8.056686778070542,,,,,-306.39682972488447,,
,,-193.7315761382382,,,,,-4.432391527711857,,
,,-165.87050956449687,,,,,-79.90600991753081,,
,,-124.41198382164205,,,,,-102.19020929117164,,
,,-74.77277471941747,,,,,-9.779926131453749,,
,,-170.32182308957567,,,,,-24.452184704111644,,
,,-144.7723824709542,,,,,-59.450768767250565,,
,,-149.3733385495208,,,,,-112.91549014836124,,
,,-206.3312843284172,,,,,-30.17566340362538,,
,,-256.78062445157667,,,,,-527.1399996563682,,
,,-199.6351934777096,,,,,-76.13335659677,,
,,-198.59129659567756,,,,,-17.3399838137982,,
,,-95.1289221027323,,,,,-596.9585746437076,,
,,-171.63209854415348,,,,,-189.64310593078665,,
,,-241.44120693309068,,,,,-401.33489250509643,,
,,-258.4704887389843,,,,,-91.38576898703518,,
,,-253.49572511260155,,,,,-43.0808286570726,,
,,-173.08801938473084,,,,,-62.47593776570319,,
,,-265.13250252397506,,,,,-149.64406545978244,,
,,-190.01830402238426,,,,,9.407421975902025,,
,,-228.18211774176498,,,,,-51.499622523266794,,
,,-282.40644849393885,,,,,-90.11894742203053,,
,,-145.4889217004533,,,,,-11.909818318419795,,
,,15.809220830525689,,,,,-95.80780949449506,,
,,-15.585147518338303,,,,,-145.3527224071073,,
,,-200.11978693532575,,,,,-87.64897187140146,,
,,-132.47453168769172,,,,,-59.41444111422517,,
,,-116.9292210732443,,,,,-60.454881376090796,,
,,-85.02234081632254,,,,,-133.9247659984894,,
,,-136.46383174440834,,,,,-102.44927318961103,,
,,-130.65277885562597,,,,,-61.264527598295075,,
,,-119.94327766886235,,,,,-161.51160809736936,,
,,-51.70581956990771,,,,,-116.83072280666946,,
,,-169.61755659401464,,,,,-108.82364422899468,,
,,-100.7598174832193,,,,,-39.777337764705464,,
,,-109.50270300292642,,,,,-133.04921022353753,,
,,-192.5172940636008,,,,,-82.0281189084519,,
,,-88.2035745086707,,,,,-30.992832432178602,,
,,-154.98435299473616,,,,,-94.03919007844364,,
,,-19.920215321179896,,,,,-95.64524030291209,,
,,-166.8979903683627,,,,,-116.52451826832078,,
,,-29.812140649593275,,,,,-104.01777268831566,,
,,-144.74525433472974,,,,,-142.35568365925855,,
,,-166.00781717275385,,,,,-84.08841185604503,,
,,-199.07820783876525,,,,,-78.90026497498413,,
,,-42.43031579131454,,,,,-116.07452326364623,,
,,-325.2006306056236,,,,,-105.23833230795138,,
,,-306.0303411740937,,,,,-171.23217813542956,,
,,-206.34875440987017,,,,,-78.04815941995966,,
,,-249.59222445249523,,,,,-70.96978394005484,,
,,-233.827125998126,,,,,-192.261750651942,,
,,-271.44784079750065,,,,,-200.77754622003164,,
,,-260.0336292694568,,,,,-106.8106066117353,,
,,-154.57928168674684,,,,,-74.73126565504242,,
,,-259.7882072768163,,,,,-37.55796571570995,,
,,-308.2008053358592,,,,,-76.39355390543025,,
,,-221.0273691026747,,,,,-199.93796813093252,,
,,-209.19456932332372,,,,,-136.0490521564895,,
,,-42.68851039412779,,,,,-161.65729580552025,,
,,-222.2151286266594,,,,,-59.85089223826708,,
,,-184.89938642383407,,,,,-57.061023575575916,,
,,-26.329786764082513,,,,,-96.16303112915752,,
,,-257.12662575285015,,,,,-63.313668923523664,,
,,-140.5187569405147,,,,,-57.21267626434556,,
,,-163.39614538861457,,,,,-18.3562537929067,,
,,-94.37173997239222,,,,,-15.303753973324348,,
,,-113.11966479166405,,,,,-26.23407597110844,,
,,-93.05581309263707,,,,,-116.52244654268034,,
,,-225.27042803512688,,,,,-51.48206913843323,,
,,-211.87865977854852,,,,,-77.61790873867844,,
,,-148.8503572365052,,,,,-19.199916285040345,,
,,-102.40421267706012,,,,,-38.14909331452482,,
,,-98.60802263600472,,,,,-73.77067016664151,,
,,-114.64601691296171,,,,,-52.91147432603897,,
,,-106.56841248687815,,,,,-46.185352877842575,,
,,-7.332877315304586,,,,,-74.79468856846597,,
,,-51.66084421779594,,,,,-68.39532057957743,,
,,-63.34703298964197,,,,,-42.62059107089228,,
,,-47.50622926279966,,,,,-44.969321963050355,,
,,-205.26858685615366,,,,,-118.142727057017,,
,,-209.7427728663522,,,,,-85.893459071292,,
,,-100.18509962410775,,,,,-48.8799560561676,,
,,2.7354370971590356,,,,,-75.42258808644513,,
,,-154.285965933979,,,,,-34.57391152288956,,
,,-73.79789368874518,,,,,-383.0959228662255,,
,,-163.5589405807943,,,,,-93.16125292659348,,
,,-162.6539645008092,,,,,-101.55983823029771,,
,,-246.6698464963033,,,,,-40.604883484563956,,
,,-138.57427506385224,,,,,-26.645969216088645,,
,,-217.28209590120574,,,,,-46.42148220597427,,
,,-216.58643258567307,,,,,-22.483340702632944,,
,,-176.36410651213453,,,,,17.807174948061288,,
,,-146.1450793109679,,,,,-35.40915793586795,,
,,-154.7195529523291,,,,,-77.9052752342083,,
,,-253.78620782837783,,,,,-98.68228772155535,,
,,-169.8266628813206,,,,,-97.51590162771465,,
,,-40.51594216899167,,,,,-99.27105004135754,,
,,-109.77927932982823,,,,,-56.48327471607888,,
,,-179.29060507615037,,,,,-186.1785773020719,,
,,-221.22403058097765,,,,,-382.6484053994981,,
,,-73.56936733326663,,,,,-60.96027708740925,,
,,-159.83030555958038,,,,,-50.62738912619676,,
,,-95.04071343138521,,,,,-6.187352399502203,,
,,-134.34601887844323,,,,,-124.04899705909693,,
,,-184.03434970063287,,,,,-87.16658424461187,,
,,-95.55001311270445,,,,,-69.20101946115986,,
,,-106.85748013153663,,,,,-88.10229188191875,,
,,-69.47618119230698,,,,,-235.8639271206353,,
,,-44.13799939376318,,,,,-67.73190972640845,,
,,-204.02195474478128,,,,,-71.15092735688151,,
,,-47.12031968367589,,,,,-105.34690421875649,,
,,-260.6053408993795,,,,,-63.14320192311567,,
,,-110.80350221535642,,,,,-99.0355207125375,,
,,-182.45274079825597,,,,,-66.19448184405456,,
,,-186.49447459950125,,,,,-83.7004127423698,,
,,-144.04162385475607,,,,,-86.6946802744329,,
,,-91.94360410527524,,,,,-86.89219439392167,,
,,-50.27429754659107,,,,,-56.93936025668525,,
,,-82.08010050992584,,,,,-18.83245761325675,,
,,-44.183490473693276,,,,,-20.609459264363167,,
,,-199.30858308310926,,,,,-301.8507476711786,,
,,-283.09819794559905,,,,,-55.17963123381708,,
,,-191.36132928310246,,,,,-469.027294113436,,
,,-147.73733980045083,,,,,-77.71510237807357,,
,,-109.25266742243706,,,,,-35.98842112458651,,
,,-165.04653904028623,,,,,-168.32536657796865,,
,,8.342149850742778,,,,,-11.429484065044804,,
,,-96.40787327675885,,,,,22.20960576276839,,
,,-116.99551759484629,,,,,-520.2125102115139,,
,,-197.4507429588135,,,,,-35.10961351386783,,
,,-19.43120275190965,,,,,-114.38352756831387,,
,,-178.15697550500488,,,,,-26.411122778129837,,
,,-52.356985124305915,,,,,-45.24300731855104,,
,,-204.09342100116714,,,,,-284.6432351029841,,
,,-109.91263730090648,,,,,-63.27785279378543,,
,,-175.38574316076023,,,,,-90.04569665100819,,
,,12.574333913900873,,,,,-162.75113151821435,,
,,-196.63360436504894,,,,,-97.41602650601055,,
,,14.778700765609528,,,,,-113.7305498034433,,
,,-166.36720779120913,,,,,-149.66777135276175,,
,,-137.0064963132054,,,,,-49.67194959963523,,
,,-10.88597161979176,,,,,-174.78866767889588,,
,,-216.94653813783714,,,,,-45.602083813376595,,
,,-119.67789916379682,,,,,-91.79128857040628,,
,,-103.29460674823976,,,,,-21.496802066671805,,
,,-175.40994230721168,,,,,18.465750757701983,,
,,-110.28449911113916,,,,,-9.760380555312153,,
,,-175.46696042001895,,,,,-24.849606788143262,,
,,-143.0719609471106,,,,,12.934170606865578,,
,,-107.78782947605933,,,,,-146.87256645727976,,
,,-166.31164387130218,,,,,-42.742984032949735,,
,,-132.7410556280963,,,,,-58.53767825825385,,
,,-239.53661378118767,,,,,-416.3227599027344,,
,,-97.75608151573493,,,,,-4.334613462920757,,
,,-244.9790731931985,,,,,-72.00269279092089,,
,,-183.417506130994,,,,,-41.611109336331424,,
,,-68.51149103169914,,,,,-114.71684491335382,,
,,-154.505246599116,,,,,-60.32849185850993,,
,,-207.5257924913344,,,,,-344.5503245252346,,
,,-139.77174667151615,,,,,-429.17148555774446,,
,,-112.36192839957836,,,,,-786.1500044578004,,
,,-80.86553530963357,,,,,-531.9736758175484,,
,,-177.71743434179405,,,,,-137.6570278826846,,
,,-99.2541457729538,,,,,-298.58593845151574,,
,,-150.68866239290332,,,,,-45.294400136075595,,
,,-73.43680015785944,,,,,-371.48436496062226,,
,,-185.07203868950717,,,,,-909.8614932033364,,
,,-184.25329862146003,,,,,-0.29128278403163677,,
,,-65.8006841034704,,,,,-80.28451910177577,,
,,-117.34716757062498,,,,,-209.93807425802433,,
,,-83.5607199740805,,,,,-54.08462884772355,,
,,-71.9324285005921,,,,,-83.29481987076966,,
,,-48.973570390576484,,,,,-476.79202708723665,,
,,-124.18504462119743,,,,,-19.07565700081537,,
,,-37.55602832512584,,,,,-420.0376212932126,,
,,-93.00360560985072,,,,,-74.6703348880624,,
,,-54.23657905454568,,,,,-206.71207323529836,,
,,-162.39457755225231,,,,,-79.94609619334696,,
,,-41.675495919163936,,,,,11.35807098159961,,
,,-117.9544069725706,,,,,-78.71918493256895,,
,,-183.47299496253464,,,,,-105.86806676779439,,
,,-213.1271929236629,,,,,-82.88885095803082,,
,,-192.96376325856437,,,,,-35.09237073637918,,
,,-95.62223511022113,,,,,-115.15599421586069,,
,,-149.05328286970894,,,,,-76.2864763039162,,
,,-147.16961890719472,,,,,-238.31068222779086,,
,,-149.3987552497232,,,,,-84.23616318568419,,
,,-96.99191424872014,,,,,-42.567981986486544,,
,,-237.0161540268993,,,,,-211.2936303803158,,
,,-125.74805201770528,,,,,-135.83310192147465,,
,,-152.80557745105614,,,,,-97.87702495423824,,
,,-33.02676289790135,,,,,1.4575137608151465,,
,,-85.26449237904865,,,,,-22.377849109773067,,
,,-253.16607942730508,,,,,-79.41111775387105,,
,,-311.83835096470926,,,,,-49.576596707223516,,
,,-15.242841170304686,,,,,-130.89886185156354,,
,,-82.11680779659642,,,,,-93.24611495064173,,
,,-35.9733788079007,,,,,-92.81536401750506,,
,,-45.42371919833191,,,,,-113.59148185960086,,
,,-203.53632413332662,,,,,-74.31785576111463,,
,,-133.2622857768436,,,,,-65.28622971955016,,
,,-100.88562206106684,,,,,-49.31312590527644,,
,,-49.53819744630147,,,,,-89.41413927630195,,
,,-43.05367259980611,,,,,-83.72255401300953,,
,,-39.47221857569201,,,,,-118.89242976149642,,
,,-117.81037657496094,,,,,-135.95111307209694,,
,,-140.03017291927176,,,,,-278.69421264428524,,
,,-319.0949653785237,,,,,-84.76297499789285,,
,,-96.35273324304684,,,,,-91.40265347462707,,
,,-123.06439995463833,,,,,-20.838182140211387,,
,,-194.41977767325426,,,,,-16.33523113723949,,
,,-2.601076306397019,,,,,-81.72711134527475,,
,,-168.01032439032588,,,,,-292.22979616869463,,
,,-216.05889435270555,,,,,-70.2717219498764,,
,,-303.6607838017916,,,,,-82.97628402053455,,
,,-197.0832817751247,,,,,-62.4825989082094,,
,,-124.90789526009252,,,,,-89.65841285297532,,
,,35.39538360965392,,,,,-99.74774950861843,,
,,-93.16484833292934,,,,,-57.414882940101705,,
,,-134.4589994789664,,,,,-61.98019077176094,,
,,-97.61147521921119,,,,,-87.10659711199605,,
,,-17.149895781905954,,,,,-100.18277255419267,,
,,-207.1811447664083,,,,,-17.723658531973783,,
,,-36.18948765701826,,,,,-83.52573367508697,,
,,-102.06272810061427,,,,,-103.78328167319513,,
,,-103.04198295902052,,,,,-141.5376727119752,,
,,-308.3113903636705,,,,,-301.529631715808,,
,,-99.87371460470744,,,,,-75.48289613420413,,
,,-241.62705741925458,,,,,-53.90909053057146,,
,,-222.50877179341828,,,,,-0.7562387269092739,,
,,-229.5179786110188,,,,,-45.521205761592924,,
,,-185.3930078398376,,,,,-128.96511386350403,,
,,-88.29685733699985,,,,,-81.82999167457095,,
,,-198.6032877035396,,,,,-53.78351424921934,,
,,-147.19242196728376,,,,,-144.56717441172287,,
,,-96.63255426597739,,,,,-88.02297953345222,,
,,-128.21173118976606,,,,,-63.60271798276342,,
,,-56.72443342599386,,,,,-317.3691790809413,,
,,-66.52479305820933,,,,,-212.06906169948746,,
,,-129.1368864896697,,,,,-113.52705748743455,,
,,-50.71788164646333,,,,,-448.61709684929747,,
,,-50.9630513473881,,,,,-172.51546020415572,,
,,-132.00654148484068,,,,,-169.2051831671398,,
,,-133.50616275233023,,,,,-119.09660277540004,,
,,-58.083341757576264,,,,,-61.961436313242196,,
,,-121.86913695420222,,,,,11.838174985507223,,
,,-272.72710788127836,,,,,-135.0846653571905,,
,,-165.8973285088957,,,,,-96.67597132307229,,
,,-198.88789726508304,,,,,-109.67719807031587,,
,,-78.89242764105171,,,,,-90.14448402618302,,
,,-198.73394597461387,,,,,-126.80535945202104,,
,,-249.83484904583833,,,,,-99.07774213859346,,
,,-37.5360330424925,,,,,-66.71135891553374,,
,,-167.51561591860747,,,,,-123.61603374489785,,
,,-1.9825228608249006,,,,,-44.80926775442284,,
,,-45.97969008067667,,,,,-83.82020012577851,,
,,-35.12038083823701,,,,,-77.1314200958006,,
,,-105.24979979650115,,,,,-112.12772990855497,,
,,-113.29690030755336,,,,,-104.74335206529315,,
,,-87.69830698598358,,,,,-74.01397314793871,,
,,-50.16159015980189,,,,,-79.00031125589457,,
,,19.747630900097946,,,,,-319.08200676449883,,
,,-58.955658331887435,,,,,-28.72347123799942,,
,,-69.13684008896176,,,,,-98.47379152861272,,
,,-81.82349934871642,,,,,-48.38606182131262,,
,,-86.60387929115214,,,,,-50.515474768660525,,
,,-17.33040033279518,,,,,-71.98520300116805,,
,,-183.80607752799045,,,,,-43.90134485940866,,
,,-379.8988688723328,,,,,-115.53468150016063,,
,,-164.85870014839077,,,,,-72.94142782769349,,
,,-186.30820197867718,,,,,-39.946328243235,,
,,-702.0210020217093,,,,,-89.30532425234024,,
,,-182.02402156414811,,,,,-78.90587543722403,,
,,-478.8800216171506,,,,,-11.860881479572015,,
,,-112.45405590563551,,,,,-100.56190756328482,,
,,-172.09784600299304,,,,,-95.9162527148429,,
,,-216.59689955230286,,,,,-67.77583427080049,,
,,-273.6793828202141,,,,,-25.588393687590766,,
,,-141.34362626404544,,,,,-141.0199016050886,,
,,-16.988954205274936,,,,,-124.02064588813708,,
,,-205.06241711186578,,,,,-84.5817061217715,,
,,-223.89113140037904,,,,,-128.210972371713,,
,,-160.65553754902317,,,,,-49.321986393686856,,
,,-120.78257094716733,,,,,-157.166136383806,,
,,-203.62797981067342,,,,,-101.954690989024,,
,,-247.98079289815342,,,,,-554.1671224512453,,
,,-98.9013391405086,,,,,-34.99072008600865,,
,,-143.98099837602192,,,,,-283.1386697541883,,
,,-38.07471191141413,,,,,-5.892312857530285,,
,,-67.16455776806413,,,,,-51.48698193980857,,
,,-293.0443633207174,,,,,-15.491184333348354,,
,,-98.21878932108321,,,,,-83.20619513565545,,
,,-175.11733906074537,,,,,-48.09959022043827,,
,,-113.60255552069248,,,,,-57.36688546705226,,
,,-169.93579769557095,,,,,-1.4596651597815935,,
,,-166.4060611382992,,,,,-94.06429071470211,,
,,-46.34187674561487,,,,,-81.96895516463951,,
,,-264.5721552604239,,,,,-26.857705479738826,,
,,-75.90801312916606,,,,,-42.543754737542024,,
,,-65.07076858409536,,,,,11.508653542110693,,
,,-148.90537531776815,,,,,-123.4020894510571,,
,,-115.04204299639565,,,,,-293.04419511315075,,
,,-104.97425934136328,,,,,-82.52192883297694,,
,,-105.09898453810753,,,,,-110.13272146654572,,
,,-102.44155812236144,,,,,-58.46146052790067,,
,,-164.984724062144,,,,,-59.158421980768,,
,,-165.56232820090133,,,,,-112.20972855942739,,
,,-123.80526487951849,,,,,-162.61546749303645,,
,,-153.13045694426143,,,,,-27.931446953644553,,
,,-152.53629478700026,,,,,-17.457860329263937,,
,,-221.66299690838449,,,,,-211.97451086708725,,
,,-240.60376400898318,,,,,-47.62382339193326,,
,,-241.95629856826844,,,,,-73.3094112597617,,
,,-211.4743756174351,,,,,-98.99475652594707,,
,,-206.8694845809863,,,,,-92.23743020057438,,
,,-60.872685185386786,,,,,-28.149138586795743,,
,,-124.89715478011306,,,,,29.71112056882518,,
,,-141.91917933210516,,,,,-69.74609441413129,,
,,-121.68554471864329,,,,,-41.76038689260329,,
,,-120.43307332085608,,,,,12.81467776166238,,
,,-113.15702010555127,,,,,-20.99922811043082,,
,,-86.55241174533249,,,,,-21.89096964368167,,
,,-62.0581294005559,,,,,-18.634237813146,,
,,-99.68135945814385,,,,,11.643834610978473,,
,,-66.70401976722768,,,,,-79.85581901775352,,
,,-117.38567768095064,,,,,-68.14283332490714,,
,,-169.84001366405846,,,,,-16.592528199171653,,
,,-202.65000724854556,,,,,-1210.2076611839252,,
,,-99.94247968565773,,,,,3.4502391679946527,,
,,-54.78606183601783,,,,,-35.766797664082176,,
,,-197.30735883683616,,,,,-256.89520571268474,,
,,-91.2175127617699,,,,,-446.18068564648155,,
,,-90.93384855833696,,,,,-53.45219632582413,,
,,-156.0544089599229,,,,,-147.9413472348234,,
,,-89.44994879250032,,,,,-155.63468706525987,,
,,-107.88368228010675,,,,,-391.5755957647968,,
,,-56.01273949375849,,,,,-428.43034258353157,,
,,-41.73205711213387,,,,,-67.35132687686794,,
,,-54.05031393637205,,,,,-119.77408514839559,,
,,-139.6626297102797,,,,,-24.44060589610841,,
,,-91.33879958586573,,,,,-505.96278214547465,,
,,-215.99382680731185,,,,,-85.04605566004346,,
,,-29.81701569239023,,,,,-312.79969128512914,,
,,-119.0232554549018,,,,,-36.64300582971637,,
,,-141.89640786315164,,,,,-86.70751606716789,,
,,-141.1015138615541,,,,,-81.25488767849288,,
,,-147.68409730654503,,,,,-33.789586795666054,,
,,-106.06664592031375,,,,,-127.18782510400729,,
,,-130.97718923853438,,,,,-91.49556764216285,,
,,-36.95829962241769,,,,,-70.12646946323245,,
,,-247.5917812890055,,,,,10.345161210659157,,
,,-261.72083824730385,,,,,-48.792518376126125,,
,,-149.54047437191028,,,,,-75.13838096105465,,
,,-299.5200737843136,,,,,-168.09103233943205,,
,,-38.788065319968965,,,,,-159.03139395572532,,
,,-195.207813402436,,,,,-121.06405773271527,,
,,-138.69176105323191,,,,,-118.561846147682,,
,,-84.82965111253208,,,,,-95.19979002350695,,
,,-144.60445316361904,,,,,-42.12385952033597,,
,,-12.390138004416329,,,,,-107.25760661562148,,
,,-173.25238589633096,,,,,-125.3717061448794,,
,,-75.00335552428018,,,,,-85.5930440363567,,
,,-67.07953542898014,,,,,-106.73215609796503,,
,,-36.656424709978054,,,,,-175.33027642316605,,
,,-69.83853015562137,,,,,-92.48664363401531,,
,,-182.44202001636188,,,,,-68.65430830697582,,
,,-290.9685663509811,,,,,-74.18074079325707,,
,,-107.61675341288034,,,,,-71.23070270788966,,
,,-225.28550219837297,,,,,-106.42715071928,,
,,-175.3984049407822,,,,,-96.08262981200582,,
,,-200.5932368833449,,,,,-16.630167614247824,,
,,-354.3305122920218,,,,,-8.289499354669019,,
,,-0.9763331520780838,,,,,-92.77722161753701,,
,,-87.53090004255873,,,,,-105.05654119611926,,
,,-50.46415842574007,,,,,-14.000791633778434,,
,,-152.50485178527066,,,,,-48.682696199247786,,
,,-18.576672714400914,,,,,-80.58796298307145,,
,,0.143201378977605,,,,,-155.01818867630544,,
,,-14.741935326474135,,,,,-110.4984525809115,,
,,-144.50333311180202,,,,,-41.81936215192361,,
,,-116.39388835778863,,,,,-202.4244076256607,,
,,-91.61841160318795,,,,,-105.77063875575531,,
,,-266.59824706626125,,,,,-24.118695324133853,,
,,-191.4062014774312,,,,,-108.61046912931448,,
,,-61.468491782063424,,,,,-86.99138703819038,,
,,-142.98408379310308,,,,,-75.56344141211008,,
,,-134.5194297787144,,,,,-275.8962114683542,,
,,-71.10499311563298,,,,,-67.04688060167783,,
,,-76.09236881757525,,,,,-129.96724022345592,,
,,-50.760495243102746,,,,,-243.20130948917318,,
,,-106.76362097118943,,,,,-72.93471951739727,,
,,-170.38795102188539,,,,,-52.773121808717036,,
,,-205.74324994566484,,,,,-60.91733928090549,,
,,-83.91787619152188,,,,,-30.0068915836966,,
,,-94.76331542074826,,,,,19.505458734538877,,
,,-137.76788316967284,,,,,-70.63086488058468,,
,,-191.17137451067447,,,,,-28.583764555495506,,
,,-275.28989157233,,,,,-27.535503709819082,,
,,-61.875618343565705,,,,,-71.02441717253356,,
,,-86.42985628718742,,,,,-48.606715814370204,,
,,-82.02118345337834,,,,,-83.9818627773087,,
,,-224.11655850802913,,,,,-45.193995143836645,,
,,-120.15709207126288,,,,,-71.1917890089112,,
,,-117.86397532142178,,,,,-120.32572350808786,,
,,-22.612144722755048,,,,,-107.2676789974942,,
,,-27.466975426431688,,,,,-130.00786404608778,,
,,-90.55718786065442,,,,,-33.18195601546398,,
,,-129.31419687004706,,,,,-7.7991357260883944,,
,,-105.05781168940956,,,,,-114.32434551442,,
,,-74.8535383390648,,,,,-127.18852397531923,,
,,-95.43280941386055,,,,,-105.42328901313304,,
,,-40.591249046194704,,,,,-178.6108411607014,,
,,-46.04801590345712,,,,,-136.4582919376723,,
,,-136.62127440104211,,,,,-91.58232533436207,,
,,-306.8314554086378,,,,,-210.27883473218952,,
,,-125.27059226424811,,,,,-36.77088848811189,,
,,-323.89171877613245,,,,,-76.60805107483773,,
,,-267.2352440974566,,,,,-81.03312222577684,,
,,-56.65254345783073,,,,,-56.254224277403125,,
,,-125.22138904440308,,,,,-38.570615214881215,,
,,-173.19212055331488,,,,,-58.798836876228286,,
,,-141.7855973963971,,,,,-85.99821628295054,,
,,-66.49541112059,,,,,-137.090472779843,,
,,-145.61916322564412,,,,,-29.66648095368977,,
,,-284.5123566070822,,,,,-34.71374283314795,,
,,-113.67086788808447,,,,,-94.68998717859567,,
,,-46.27193605217363,,,,,-64.09949241606125,,
,,-130.5354556752124,,,,,-118.02169750449653,,
,,-232.14307553438837,,,,,-155.7112784910114,,
,,-116.82986411912901,,,,,-64.44932670851682,,
,,-6.474397291969268,,,,,-110.50453317638062,,
,,-100.0547030820113,,,,,-58.27170277737363,,
,,5.585086057793987,,,,,-42.19905456438931,,
,,-76.19780544382117,,,,,21.938914058686237,,
,,-38.343202716885266,,,,,-38.552706588360024,,
,,-94.60447499482794,,,,,-91.39518916006611,,
,,-183.54076371477504,,,,,-209.8727757409206,,
,,-12.070705312902533,,,,,-93.58020138859146,,
,,-180.5209728253951,,,,,-95.1908528694965,,
,,-30.683868002703406,,,,,-172.00466152654064,,
,,-156.00707388704328,,,,,-12.010010416743754,,
,,-54.66517810962458,,,,,-59.4859585917897,,
,,-128.68860772547794,,,,,-91.22304947195047,,
,,-165.85849822115824,,,,,-27.46390138276618,,
,,-156.9777045456369,,,,,-290.098757502718,,
,,-140.4644974603262,,,,,0.12250886150607698,,
,,-229.47764491269734,,,,,-264.4002095511034,,
,,-99.38690128734788,,,,,-326.68427852239523,,
,,-142.2920429012117,,,,,-576.4483359426931,,
,,-91.32297109087416,,,,,-49.84878406456454,,
,,-188.01904024338504,,,,,-102.59768836488394,,
,,-134.21276139651764,,,,,-47.66133640461912,,
,,-93.8134330971702,,,,,-73.80189146319461,,
,,-54.66174562206775,,,,,-20.001367982949773,,
,,-147.49224294451471,,,,,-72.87081288817802,,
,,-60.717887185609506,,,,,-90.10900927620169,,
,,-127.71208895863418,,,,,-66.67252071598416,,
,,-91.48394760776232,,,,,-307.23006502841974,,
,,-187.35959123933873,,,,,-233.74451253782968,,
,,-171.35113705301873,,,,,-388.1428931146022,,
,,-132.16353667915794,,,,,-28.871663922744034,,
,,-79.03280105241187,,,,,-120.79344367659823,,
,,-96.57176692082567,,,,,-23.346904986567736,,
,,-148.54903460564563,,,,,-72.79722069542458,,
,,-307.157062984622,,,,,-62.50229546416346,,
,,-59.007239713983154,,,,,-56.65099650615193,,
,,-169.40221092999622,,,,,-31.19489889090707,,
,,-134.68776719376567,,,,,-15.763394676697928,,
,,12.134624386338288,,,,,-85.52084166617186,,
,,-152.3648116784559,,,,,-92.5703961630506,,
,,-20.617760946333746,,,,,-154.11652486359577,,
,,-55.36630744676159,,,,,-59.20100649364391,,
,,-32.05077295244213,,,,,-41.900823885838335,,
,,-95.78860113660708,,,,,-40.1661424981814,,
,,-114.18945797229244,,,,,-42.34529162075454,,
,,-22.963120543091676,,,,,-92.67064928533762,,
,,-96.72862155537723,,,,,-61.85231075540137,,
,,-70.12396892074685,,,,,-5.302447954777577,,
,,-144.61222863570646,,,,,-61.777098441686434,,
,,23.185010032538926,,,,,-120.08814487940117,,
,,-30.52814737326615,,,,,-78.70954904664103,,
,,-169.92018038518952,,,,,-116.97855740008644,,
,,-25.80092024232121,,,,,-34.987842913752274,,
,,-336.7365419278094,,,,,-204.67877937552464,,
,,50.46300908524063,,,,,-93.01116552852692,,
,,-165.84035960113408,,,,,-39.689133488502165,,
,,-158.17235452274105,,,,,-81.67471236803979,,
,,-232.30144642389772,,,,,-370.85005294131184,,
,,-58.27989009662649,,,,,-57.492458746623036,,
,,-186.83826635518497,,,,,-62.4488248498561,,
,,-191.67705054478296,,,,,-60.341489704322264,,
,,-86.04135203099278,,,,,-102.82474501883954,,
,,-74.25722571878379,,,,,-476.98518965793005,,
,,-18.637901448416983,,,,,-57.36059860049545,,
,,-110.70309889712745,,,,,-79.91043246475672,,
,,-146.69405128791237,,,,,-40.31397329181124,,
,,-155.21182063906502,,,,,-99.03084362458752,,
,,-139.35879590550667,,,,,-77.24121817285393,,
,,-80.81987234870518,,,,,-171.58844916323494,,
,,-90.31148104663497,,,,,-111.4092939195882,,
,,-68.15740477811201,,,,,-162.91645479424852,,
,,-64.10870882539197,,,,,-23.593722637855095,,
,,-146.707276661368,,,,,-124.29860766258437,,
,,-71.26566472661467,,,,,-33.590018955637234,,
,,-107.86973030644992,,,,,-84.7616973710496,,
,,-63.353064325046084,,,,,-78.20472679589773,,
,,-75.86666866203623,,,,,-104.89749008343699,,
,,-107.67241428318675,,,,,-55.3490820950105,,
,,-124.26850309259004,,,,,-112.38762429600145,,
,,-16.432467276011963,,,,,-13.936318784441099,,
,,-152.64961184315828,,,,,-66.13579673422194,,
,,-14.30395406276503,,,,,-102.1066776814396,,
,,-99.02980685710001,,,,,-83.66462613216956,,
,,-238.739971626246,,,,,-119.62845103572107,,
,,-135.79125166214794,,,,,-131.02608972242396,,
,,-307.65837991490156,,,,,-162.25177351905316,,
